Entity,Code,Date,"Government Response Stringency Index ((0 to 100, 100 = strictest))"
Andorra,AND,29-Jan-20,0
Andorra,AND,30-Jan-20,0
Andorra,AND,31-Jan-20,0
Andorra,AND,01-Feb-20,0
Andorra,AND,02-Feb-20,0
Andorra,AND,03-Feb-20,0
Andorra,AND,04-Feb-20,0
Andorra,AND,05-Feb-20,0
Andorra,AND,06-Feb-20,0
Andorra,AND,07-Feb-20,0
Andorra,AND,08-Feb-20,0
Andorra,AND,09-Feb-20,0
Andorra,AND,10-Feb-20,0
Andorra,AND,11-Feb-20,0
Andorra,AND,12-Feb-20,0
Andorra,AND,13-Feb-20,0
Andorra,AND,14-Feb-20,0
Andorra,AND,15-Feb-20,0
Andorra,AND,16-Feb-20,0
Andorra,AND,17-Feb-20,0
Andorra,AND,18-Feb-20,0
Andorra,AND,19-Feb-20,0
Andorra,AND,20-Feb-20,0
Andorra,AND,21-Feb-20,0
Andorra,AND,22-Feb-20,0
Andorra,AND,23-Feb-20,0
Andorra,AND,24-Feb-20,0
Andorra,AND,25-Feb-20,0
Andorra,AND,26-Feb-20,0
Andorra,AND,27-Feb-20,0
Andorra,AND,28-Feb-20,0
Andorra,AND,29-Feb-20,0
Andorra,AND,01-Mar-20,0
Andorra,AND,02-Mar-20,0
Andorra,AND,03-Mar-20,0
Andorra,AND,04-Mar-20,0
Andorra,AND,05-Mar-20,0
Andorra,AND,06-Mar-20,0
Andorra,AND,07-Mar-20,0
Andorra,AND,08-Mar-20,0
Andorra,AND,09-Mar-20,0
Andorra,AND,10-Mar-20,0
Andorra,AND,11-Mar-20,0
Andorra,AND,12-Mar-20,0
Andorra,AND,13-Mar-20,9.26
Andorra,AND,14-Mar-20,20.37
Andorra,AND,15-Mar-20,20.37
Andorra,AND,16-Mar-20,31.48
Andorra,AND,17-Mar-20,31.48
Andorra,AND,18-Mar-20,31.48
Andorra,AND,19-Mar-20,31.48
Andorra,AND,20-Mar-20,31.48
Andorra,AND,21-Mar-20,31.48
Andorra,AND,22-Mar-20,31.48
Andorra,AND,23-Mar-20,31.48
Andorra,AND,24-Mar-20,31.48
Andorra,AND,25-Mar-20,48.15
Andorra,AND,26-Mar-20,48.15
Andorra,AND,27-Mar-20,48.15
Andorra,AND,28-Mar-20,48.15
Andorra,AND,29-Mar-20,48.15
Andorra,AND,30-Mar-20,48.15
Andorra,AND,31-Mar-20,48.15
Andorra,AND,01-Apr-20,48.15
Andorra,AND,02-Apr-20,48.15
Andorra,AND,03-Apr-20,48.15
Andorra,AND,04-Apr-20,48.15
Andorra,AND,05-Apr-20,48.15
Andorra,AND,06-Apr-20,48.15
Andorra,AND,07-Apr-20,48.15
Andorra,AND,08-Apr-20,56.48
Andorra,AND,09-Apr-20,56.48
Andorra,AND,10-Apr-20,56.48
Andorra,AND,11-Apr-20,56.48
Andorra,AND,12-Apr-20,56.48
Andorra,AND,13-Apr-20,56.48
Andorra,AND,14-Apr-20,56.48
Andorra,AND,15-Apr-20,56.48
Andorra,AND,16-Apr-20,56.48
Andorra,AND,17-Apr-20,56.48
Andorra,AND,18-Apr-20,56.48
Andorra,AND,19-Apr-20,56.48
Andorra,AND,20-Apr-20,52.78
Andorra,AND,21-Apr-20,52.78
Andorra,AND,22-Apr-20,52.78
Andorra,AND,23-Apr-20,52.78
Andorra,AND,24-Apr-20,52.78
Andorra,AND,25-Apr-20,52.78
Andorra,AND,26-Apr-20,52.78
Andorra,AND,27-Apr-20,52.78
Andorra,AND,28-Apr-20,52.78
Andorra,AND,29-Apr-20,52.78
Andorra,AND,30-Apr-20,52.78
Andorra,AND,01-May-20,52.78
Andorra,AND,02-May-20,52.78
Andorra,AND,03-May-20,52.78
Andorra,AND,04-May-20,52.78
Andorra,AND,05-May-20,52.78
Andorra,AND,06-May-20,52.78
Andorra,AND,07-May-20,52.78
Andorra,AND,08-May-20,52.78
Andorra,AND,09-May-20,52.78
Andorra,AND,10-May-20,52.78
Andorra,AND,11-May-20,50
Andorra,AND,12-May-20,50
Andorra,AND,13-May-20,50
Andorra,AND,14-May-20,50
Andorra,AND,15-May-20,50
Andorra,AND,16-May-20,50
Andorra,AND,17-May-20,50
Andorra,AND,18-May-20,50
Andorra,AND,19-May-20,50
Andorra,AND,20-May-20,50
Andorra,AND,21-May-20,50
Andorra,AND,22-May-20,50
Andorra,AND,23-May-20,50
Andorra,AND,24-May-20,50
Andorra,AND,25-May-20,50
Andorra,AND,26-May-20,50
Andorra,AND,27-May-20,50
Andorra,AND,28-May-20,50
Andorra,AND,29-May-20,50
Andorra,AND,30-May-20,50
Andorra,AND,31-May-20,50
Andorra,AND,01-Jun-20,50
Andorra,AND,02-Jun-20,38.89
Andorra,AND,03-Jun-20,38.89
Andorra,AND,04-Jun-20,38.89
Andorra,AND,05-Jun-20,38.89
Andorra,AND,06-Jun-20,38.89
Andorra,AND,07-Jun-20,38.89
Andorra,AND,08-Jun-20,38.89
Andorra,AND,09-Jun-20,38.89
Andorra,AND,10-Jun-20,38.89
Andorra,AND,11-Jun-20,38.89
Andorra,AND,12-Jun-20,38.89
Andorra,AND,13-Jun-20,38.89
Andorra,AND,14-Jun-20,38.89
Andorra,AND,15-Jun-20,38.89
Andorra,AND,16-Jun-20,38.89
Andorra,AND,17-Jun-20,38.89
Andorra,AND,18-Jun-20,38.89
Andorra,AND,19-Jun-20,38.89
Andorra,AND,20-Jun-20,38.89
Andorra,AND,21-Jun-20,38.89
Andorra,AND,22-Jun-20,38.89
Andorra,AND,23-Jun-20,38.89
Andorra,AND,24-Jun-20,38.89
Andorra,AND,25-Jun-20,38.89
Andorra,AND,26-Jun-20,38.89
Andorra,AND,27-Jun-20,38.89
Andorra,AND,28-Jun-20,38.89
Andorra,AND,29-Jun-20,38.89
Andorra,AND,30-Jun-20,38.89
Andorra,AND,01-Jul-20,27.78
Andorra,AND,02-Jul-20,27.78
Andorra,AND,03-Jul-20,27.78
Andorra,AND,04-Jul-20,27.78
Andorra,AND,05-Jul-20,27.78
Andorra,AND,06-Jul-20,27.78
Andorra,AND,07-Jul-20,41.67
Andorra,AND,08-Jul-20,41.67
Andorra,AND,09-Jul-20,41.67
Andorra,AND,10-Jul-20,41.67
Andorra,AND,11-Jul-20,41.67
Andorra,AND,12-Jul-20,41.67
Andorra,AND,13-Jul-20,41.67
Andorra,AND,14-Jul-20,41.67
Andorra,AND,15-Jul-20,41.67
Andorra,AND,16-Jul-20,41.67
Andorra,AND,17-Jul-20,41.67
Andorra,AND,18-Jul-20,41.67
Andorra,AND,19-Jul-20,41.67
Andorra,AND,20-Jul-20,41.67
Andorra,AND,21-Jul-20,41.67
Andorra,AND,22-Jul-20,47.22
Andorra,AND,23-Jul-20,47.22
Andorra,AND,24-Jul-20,47.22
Andorra,AND,25-Jul-20,47.22
Andorra,AND,26-Jul-20,47.22
Andorra,AND,27-Jul-20,47.22
Andorra,AND,28-Jul-20,47.22
Andorra,AND,29-Jul-20,47.22
Andorra,AND,30-Jul-20,47.22
Andorra,AND,31-Jul-20,47.22
Andorra,AND,01-Aug-20,47.22
Andorra,AND,02-Aug-20,47.22
Andorra,AND,03-Aug-20,47.22
Andorra,AND,04-Aug-20,47.22
Andorra,AND,05-Aug-20,47.22
Angola,AGO,01-Jan-20,0
Angola,AGO,02-Jan-20,0
Angola,AGO,03-Jan-20,0
Angola,AGO,04-Jan-20,0
Angola,AGO,05-Jan-20,0
Angola,AGO,06-Jan-20,0
Angola,AGO,07-Jan-20,0
Angola,AGO,08-Jan-20,0
Angola,AGO,09-Jan-20,0
Angola,AGO,10-Jan-20,0
Angola,AGO,11-Jan-20,0
Angola,AGO,12-Jan-20,0
Angola,AGO,13-Jan-20,0
Angola,AGO,14-Jan-20,0
Angola,AGO,15-Jan-20,0
Angola,AGO,16-Jan-20,0
Angola,AGO,17-Jan-20,0
Angola,AGO,18-Jan-20,0
Angola,AGO,19-Jan-20,0
Angola,AGO,20-Jan-20,0
Angola,AGO,21-Jan-20,0
Angola,AGO,22-Jan-20,0
Angola,AGO,23-Jan-20,0
Angola,AGO,24-Jan-20,0
Angola,AGO,25-Jan-20,0
Angola,AGO,26-Jan-20,0
Angola,AGO,27-Jan-20,0
Angola,AGO,28-Jan-20,0
Angola,AGO,29-Jan-20,0
Angola,AGO,30-Jan-20,0
Angola,AGO,31-Jan-20,0
Angola,AGO,01-Feb-20,0
Angola,AGO,02-Feb-20,0
Angola,AGO,03-Feb-20,0
Angola,AGO,04-Feb-20,0
Angola,AGO,05-Feb-20,0
Angola,AGO,06-Feb-20,5.56
Angola,AGO,07-Feb-20,5.56
Angola,AGO,08-Feb-20,5.56
Angola,AGO,09-Feb-20,5.56
Angola,AGO,10-Feb-20,5.56
Angola,AGO,11-Feb-20,5.56
Angola,AGO,12-Feb-20,5.56
Angola,AGO,13-Feb-20,5.56
Angola,AGO,14-Feb-20,5.56
Angola,AGO,15-Feb-20,5.56
Angola,AGO,16-Feb-20,5.56
Angola,AGO,17-Feb-20,5.56
Angola,AGO,18-Feb-20,5.56
Angola,AGO,19-Feb-20,5.56
Angola,AGO,20-Feb-20,5.56
Angola,AGO,21-Feb-20,5.56
Angola,AGO,22-Feb-20,5.56
Angola,AGO,23-Feb-20,5.56
Angola,AGO,24-Feb-20,5.56
Angola,AGO,25-Feb-20,5.56
Angola,AGO,26-Feb-20,5.56
Angola,AGO,27-Feb-20,5.56
Angola,AGO,28-Feb-20,5.56
Angola,AGO,29-Feb-20,5.56
Angola,AGO,01-Mar-20,8.33
Angola,AGO,02-Mar-20,8.33
Angola,AGO,03-Mar-20,8.33
Angola,AGO,04-Mar-20,8.33
Angola,AGO,05-Mar-20,8.33
Angola,AGO,06-Mar-20,8.33
Angola,AGO,07-Mar-20,8.33
Angola,AGO,08-Mar-20,8.33
Angola,AGO,09-Mar-20,8.33
Angola,AGO,10-Mar-20,8.33
Angola,AGO,11-Mar-20,8.33
Angola,AGO,12-Mar-20,8.33
Angola,AGO,13-Mar-20,8.33
Angola,AGO,14-Mar-20,8.33
Angola,AGO,15-Mar-20,8.33
Angola,AGO,16-Mar-20,8.33
Angola,AGO,17-Mar-20,8.33
Angola,AGO,18-Mar-20,8.33
Angola,AGO,19-Mar-20,8.33
Angola,AGO,20-Mar-20,11.11
Angola,AGO,21-Mar-20,11.11
Angola,AGO,22-Mar-20,11.11
Angola,AGO,23-Mar-20,11.11
Angola,AGO,24-Mar-20,33.33
Angola,AGO,25-Mar-20,33.33
Angola,AGO,26-Mar-20,33.33
Angola,AGO,27-Mar-20,90.74
Angola,AGO,28-Mar-20,90.74
Angola,AGO,29-Mar-20,90.74
Angola,AGO,30-Mar-20,90.74
Angola,AGO,31-Mar-20,90.74
Angola,AGO,01-Apr-20,90.74
Angola,AGO,02-Apr-20,90.74
Angola,AGO,03-Apr-20,90.74
Angola,AGO,04-Apr-20,90.74
Angola,AGO,05-Apr-20,90.74
Angola,AGO,06-Apr-20,90.74
Angola,AGO,07-Apr-20,90.74
Angola,AGO,08-Apr-20,90.74
Angola,AGO,09-Apr-20,90.74
Angola,AGO,10-Apr-20,90.74
Angola,AGO,11-Apr-20,90.74
Angola,AGO,12-Apr-20,90.74
Angola,AGO,13-Apr-20,90.74
Angola,AGO,14-Apr-20,90.74
Angola,AGO,15-Apr-20,90.74
Angola,AGO,16-Apr-20,90.74
Angola,AGO,17-Apr-20,90.74
Angola,AGO,18-Apr-20,90.74
Angola,AGO,19-Apr-20,90.74
Angola,AGO,20-Apr-20,90.74
Angola,AGO,21-Apr-20,90.74
Angola,AGO,22-Apr-20,90.74
Angola,AGO,23-Apr-20,78.7
Angola,AGO,24-Apr-20,78.7
Angola,AGO,25-Apr-20,78.7
Angola,AGO,26-Apr-20,78.7
Angola,AGO,27-Apr-20,78.7
Angola,AGO,28-Apr-20,78.7
Angola,AGO,29-Apr-20,78.7
Angola,AGO,30-Apr-20,78.7
Angola,AGO,01-May-20,78.7
Angola,AGO,02-May-20,78.7
Angola,AGO,03-May-20,78.7
Angola,AGO,04-May-20,78.7
Angola,AGO,05-May-20,78.7
Angola,AGO,06-May-20,78.7
Angola,AGO,07-May-20,78.7
Angola,AGO,08-May-20,75.93
Angola,AGO,09-May-20,75.93
Angola,AGO,10-May-20,75.93
Angola,AGO,11-May-20,75.93
Angola,AGO,12-May-20,75.93
Angola,AGO,13-May-20,75.93
Angola,AGO,14-May-20,75.93
Angola,AGO,15-May-20,75.93
Angola,AGO,16-May-20,75.93
Angola,AGO,17-May-20,81.48
Angola,AGO,18-May-20,81.48
Angola,AGO,19-May-20,81.48
Angola,AGO,20-May-20,81.48
Angola,AGO,21-May-20,81.48
Angola,AGO,22-May-20,81.48
Angola,AGO,23-May-20,81.48
Angola,AGO,24-May-20,81.48
Angola,AGO,25-May-20,81.48
Angola,AGO,26-May-20,77.78
Angola,AGO,27-May-20,77.78
Angola,AGO,28-May-20,77.78
Angola,AGO,29-May-20,77.78
Angola,AGO,30-May-20,77.78
Angola,AGO,31-May-20,77.78
Angola,AGO,01-Jun-20,77.78
Angola,AGO,02-Jun-20,77.78
Angola,AGO,03-Jun-20,77.78
Angola,AGO,04-Jun-20,77.78
Angola,AGO,05-Jun-20,77.78
Angola,AGO,06-Jun-20,77.78
Angola,AGO,07-Jun-20,77.78
Angola,AGO,08-Jun-20,75.93
Angola,AGO,09-Jun-20,75.93
Angola,AGO,10-Jun-20,75.93
Angola,AGO,11-Jun-20,75.93
Angola,AGO,12-Jun-20,75.93
Angola,AGO,13-Jun-20,75.93
Angola,AGO,14-Jun-20,75.93
Angola,AGO,15-Jun-20,75.93
Angola,AGO,16-Jun-20,75.93
Angola,AGO,17-Jun-20,75.93
Angola,AGO,18-Jun-20,75.93
Angola,AGO,19-Jun-20,75.93
Angola,AGO,20-Jun-20,75.93
Angola,AGO,21-Jun-20,75.93
Angola,AGO,22-Jun-20,75.93
Angola,AGO,23-Jun-20,75.93
Angola,AGO,24-Jun-20,75.93
Angola,AGO,25-Jun-20,75.93
Angola,AGO,26-Jun-20,75.93
Angola,AGO,27-Jun-20,75.93
Angola,AGO,28-Jun-20,75.93
Angola,AGO,29-Jun-20,75.93
Angola,AGO,30-Jun-20,75.93
Angola,AGO,01-Jul-20,75.93
Angola,AGO,02-Jul-20,75.93
Angola,AGO,03-Jul-20,75.93
Angola,AGO,04-Jul-20,75.93
Angola,AGO,05-Jul-20,75.93
Angola,AGO,06-Jul-20,75.93
Angola,AGO,07-Jul-20,75.93
Angola,AGO,08-Jul-20,75.93
Angola,AGO,09-Jul-20,76.39
Angola,AGO,10-Jul-20,76.39
Angola,AGO,11-Jul-20,76.39
Angola,AGO,12-Jul-20,76.39
Angola,AGO,13-Jul-20,76.39
Angola,AGO,14-Jul-20,76.39
Angola,AGO,15-Jul-20,76.39
Angola,AGO,16-Jul-20,76.39
Angola,AGO,17-Jul-20,76.39
Angola,AGO,18-Jul-20,76.39
Angola,AGO,19-Jul-20,76.39
Angola,AGO,20-Jul-20,76.39
Angola,AGO,21-Jul-20,76.39
Angola,AGO,22-Jul-20,76.39
Angola,AGO,23-Jul-20,76.39
Angola,AGO,24-Jul-20,76.39
Angola,AGO,25-Jul-20,76.39
Angola,AGO,26-Jul-20,76.39
Angola,AGO,27-Jul-20,76.39
Angola,AGO,28-Jul-20,76.39
Angola,AGO,29-Jul-20,76.39
Angola,AGO,30-Jul-20,79.17
Angola,AGO,31-Jul-20,79.17
Angola,AGO,01-Aug-20,79.17
Angola,AGO,02-Aug-20,79.17
Angola,AGO,03-Aug-20,79.17
Angola,AGO,04-Aug-20,79.17
Angola,AGO,05-Aug-20,79.17
Angola,AGO,06-Aug-20,79.17
Angola,AGO,07-Aug-20,79.17
Angola,AGO,08-Aug-20,79.17
Angola,AGO,09-Aug-20,79.17
Angola,AGO,10-Aug-20,79.17
Anguilla,AIA,08-Apr-20,82.41
Anguilla,AIA,09-Apr-20,82.41
Anguilla,AIA,10-Apr-20,82.41
Anguilla,AIA,11-Apr-20,82.41
Anguilla,AIA,12-Apr-20,82.41
Anguilla,AIA,13-Apr-20,82.41
Anguilla,AIA,14-Apr-20,82.41
Anguilla,AIA,15-Apr-20,82.41
Anguilla,AIA,16-Apr-20,82.41
Anguilla,AIA,17-Apr-20,82.41
Anguilla,AIA,18-Apr-20,82.41
Anguilla,AIA,19-Apr-20,82.41
Anguilla,AIA,20-Apr-20,82.41
Anguilla,AIA,21-Apr-20,82.41
Anguilla,AIA,22-Apr-20,78.7
Anguilla,AIA,23-Apr-20,78.7
Anguilla,AIA,24-Apr-20,78.7
Anguilla,AIA,25-Apr-20,78.7
Anguilla,AIA,26-Apr-20,78.7
Anguilla,AIA,27-Apr-20,78.7
Anguilla,AIA,28-Apr-20,78.7
Argentina,ARG,01-Jan-20,0
Argentina,ARG,02-Jan-20,0
Argentina,ARG,03-Jan-20,0
Argentina,ARG,04-Jan-20,0
Argentina,ARG,05-Jan-20,0
Argentina,ARG,06-Jan-20,0
Argentina,ARG,07-Jan-20,0
Argentina,ARG,08-Jan-20,0
Argentina,ARG,09-Jan-20,0
Argentina,ARG,10-Jan-20,0
Argentina,ARG,11-Jan-20,0
Argentina,ARG,12-Jan-20,0
Argentina,ARG,13-Jan-20,0
Argentina,ARG,14-Jan-20,0
Argentina,ARG,15-Jan-20,0
Argentina,ARG,16-Jan-20,0
Argentina,ARG,17-Jan-20,0
Argentina,ARG,18-Jan-20,0
Argentina,ARG,19-Jan-20,0
Argentina,ARG,20-Jan-20,0
Argentina,ARG,21-Jan-20,0
Argentina,ARG,22-Jan-20,0
Argentina,ARG,23-Jan-20,11.11
Argentina,ARG,24-Jan-20,11.11
Argentina,ARG,25-Jan-20,11.11
Argentina,ARG,26-Jan-20,11.11
Argentina,ARG,27-Jan-20,11.11
Argentina,ARG,28-Jan-20,11.11
Argentina,ARG,29-Jan-20,11.11
Argentina,ARG,30-Jan-20,11.11
Argentina,ARG,31-Jan-20,11.11
Argentina,ARG,01-Feb-20,11.11
Argentina,ARG,02-Feb-20,11.11
Argentina,ARG,03-Feb-20,11.11
Argentina,ARG,04-Feb-20,11.11
Argentina,ARG,05-Feb-20,11.11
Argentina,ARG,06-Feb-20,11.11
Argentina,ARG,07-Feb-20,11.11
Argentina,ARG,08-Feb-20,11.11
Argentina,ARG,09-Feb-20,11.11
Argentina,ARG,10-Feb-20,11.11
Argentina,ARG,11-Feb-20,11.11
Argentina,ARG,12-Feb-20,11.11
Argentina,ARG,13-Feb-20,11.11
Argentina,ARG,14-Feb-20,11.11
Argentina,ARG,15-Feb-20,11.11
Argentina,ARG,16-Feb-20,11.11
Argentina,ARG,17-Feb-20,11.11
Argentina,ARG,18-Feb-20,11.11
Argentina,ARG,19-Feb-20,11.11
Argentina,ARG,20-Feb-20,11.11
Argentina,ARG,21-Feb-20,11.11
Argentina,ARG,22-Feb-20,11.11
Argentina,ARG,23-Feb-20,11.11
Argentina,ARG,24-Feb-20,11.11
Argentina,ARG,25-Feb-20,11.11
Argentina,ARG,26-Feb-20,11.11
Argentina,ARG,27-Feb-20,11.11
Argentina,ARG,28-Feb-20,11.11
Argentina,ARG,29-Feb-20,11.11
Argentina,ARG,01-Mar-20,11.11
Argentina,ARG,02-Mar-20,11.11
Argentina,ARG,03-Mar-20,11.11
Argentina,ARG,04-Mar-20,11.11
Argentina,ARG,05-Mar-20,11.11
Argentina,ARG,06-Mar-20,11.11
Argentina,ARG,07-Mar-20,11.11
Argentina,ARG,08-Mar-20,11.11
Argentina,ARG,09-Mar-20,11.11
Argentina,ARG,10-Mar-20,11.11
Argentina,ARG,11-Mar-20,25
Argentina,ARG,12-Mar-20,25
Argentina,ARG,13-Mar-20,25
Argentina,ARG,14-Mar-20,25
Argentina,ARG,15-Mar-20,25
Argentina,ARG,16-Mar-20,41.67
Argentina,ARG,17-Mar-20,41.67
Argentina,ARG,18-Mar-20,41.67
Argentina,ARG,19-Mar-20,75
Argentina,ARG,20-Mar-20,88.89
Argentina,ARG,21-Mar-20,88.89
Argentina,ARG,22-Mar-20,88.89
Argentina,ARG,23-Mar-20,100
Argentina,ARG,24-Mar-20,100
Argentina,ARG,25-Mar-20,100
Argentina,ARG,26-Mar-20,100
Argentina,ARG,27-Mar-20,100
Argentina,ARG,28-Mar-20,100
Argentina,ARG,29-Mar-20,100
Argentina,ARG,30-Mar-20,100
Argentina,ARG,31-Mar-20,100
Argentina,ARG,01-Apr-20,100
Argentina,ARG,02-Apr-20,100
Argentina,ARG,03-Apr-20,100
Argentina,ARG,04-Apr-20,100
Argentina,ARG,05-Apr-20,100
Argentina,ARG,06-Apr-20,100
Argentina,ARG,07-Apr-20,100
Argentina,ARG,08-Apr-20,100
Argentina,ARG,09-Apr-20,100
Argentina,ARG,10-Apr-20,100
Argentina,ARG,11-Apr-20,100
Argentina,ARG,12-Apr-20,100
Argentina,ARG,13-Apr-20,100
Argentina,ARG,14-Apr-20,100
Argentina,ARG,15-Apr-20,100
Argentina,ARG,16-Apr-20,100
Argentina,ARG,17-Apr-20,100
Argentina,ARG,18-Apr-20,100
Argentina,ARG,19-Apr-20,100
Argentina,ARG,20-Apr-20,100
Argentina,ARG,21-Apr-20,100
Argentina,ARG,22-Apr-20,100
Argentina,ARG,23-Apr-20,100
Argentina,ARG,24-Apr-20,100
Argentina,ARG,25-Apr-20,100
Argentina,ARG,26-Apr-20,98.15
Argentina,ARG,27-Apr-20,88.89
Argentina,ARG,28-Apr-20,88.89
Argentina,ARG,29-Apr-20,88.89
Argentina,ARG,30-Apr-20,88.89
Argentina,ARG,01-May-20,88.89
Argentina,ARG,02-May-20,88.89
Argentina,ARG,03-May-20,88.89
Argentina,ARG,04-May-20,88.89
Argentina,ARG,05-May-20,88.89
Argentina,ARG,06-May-20,88.89
Argentina,ARG,07-May-20,88.89
Argentina,ARG,08-May-20,88.89
Argentina,ARG,09-May-20,88.89
Argentina,ARG,10-May-20,88.89
Argentina,ARG,11-May-20,94.44
Argentina,ARG,12-May-20,90.74
Argentina,ARG,13-May-20,90.74
Argentina,ARG,14-May-20,90.74
Argentina,ARG,15-May-20,90.74
Argentina,ARG,16-May-20,90.74
Argentina,ARG,17-May-20,90.74
Argentina,ARG,18-May-20,90.74
Argentina,ARG,19-May-20,90.74
Argentina,ARG,20-May-20,90.74
Argentina,ARG,21-May-20,90.74
Argentina,ARG,22-May-20,90.74
Argentina,ARG,23-May-20,90.74
Argentina,ARG,24-May-20,90.74
Argentina,ARG,25-May-20,90.74
Argentina,ARG,26-May-20,90.74
Argentina,ARG,27-May-20,90.74
Argentina,ARG,28-May-20,90.74
Argentina,ARG,29-May-20,90.74
Argentina,ARG,30-May-20,90.74
Argentina,ARG,31-May-20,90.74
Argentina,ARG,01-Jun-20,90.74
Argentina,ARG,02-Jun-20,90.74
Argentina,ARG,03-Jun-20,90.74
Argentina,ARG,04-Jun-20,90.74
Argentina,ARG,05-Jun-20,88.89
Argentina,ARG,06-Jun-20,88.89
Argentina,ARG,07-Jun-20,88.89
Argentina,ARG,08-Jun-20,88.89
Argentina,ARG,09-Jun-20,88.89
Argentina,ARG,10-Jun-20,88.89
Argentina,ARG,11-Jun-20,88.89
Argentina,ARG,12-Jun-20,88.89
Argentina,ARG,13-Jun-20,88.89
Argentina,ARG,14-Jun-20,88.89
Argentina,ARG,15-Jun-20,88.89
Argentina,ARG,16-Jun-20,88.89
Argentina,ARG,17-Jun-20,88.89
Argentina,ARG,18-Jun-20,88.89
Argentina,ARG,19-Jun-20,88.89
Argentina,ARG,20-Jun-20,88.89
Argentina,ARG,21-Jun-20,88.89
Argentina,ARG,22-Jun-20,88.89
Argentina,ARG,23-Jun-20,88.89
Argentina,ARG,24-Jun-20,88.89
Argentina,ARG,25-Jun-20,88.89
Argentina,ARG,26-Jun-20,88.89
Argentina,ARG,27-Jun-20,88.89
Argentina,ARG,28-Jun-20,88.89
Argentina,ARG,29-Jun-20,88.89
Argentina,ARG,30-Jun-20,88.89
Argentina,ARG,01-Jul-20,92.59
Argentina,ARG,02-Jul-20,81.48
Argentina,ARG,03-Jul-20,92.59
Argentina,ARG,04-Jul-20,92.59
Argentina,ARG,05-Jul-20,92.59
Argentina,ARG,06-Jul-20,92.59
Argentina,ARG,07-Jul-20,92.59
Argentina,ARG,08-Jul-20,92.59
Argentina,ARG,09-Jul-20,92.59
Argentina,ARG,10-Jul-20,92.59
Argentina,ARG,11-Jul-20,92.59
Argentina,ARG,12-Jul-20,92.59
Argentina,ARG,13-Jul-20,92.59
Argentina,ARG,14-Jul-20,92.59
Argentina,ARG,15-Jul-20,92.59
Argentina,ARG,16-Jul-20,92.59
Argentina,ARG,17-Jul-20,92.59
Argentina,ARG,18-Jul-20,92.59
Argentina,ARG,19-Jul-20,92.59
Argentina,ARG,20-Jul-20,90.74
Argentina,ARG,21-Jul-20,90.74
Argentina,ARG,22-Jul-20,90.74
Argentina,ARG,23-Jul-20,90.74
Argentina,ARG,24-Jul-20,90.74
Argentina,ARG,25-Jul-20,90.74
Argentina,ARG,26-Jul-20,90.74
Argentina,ARG,27-Jul-20,90.74
Argentina,ARG,28-Jul-20,90.74
Argentina,ARG,29-Jul-20,90.74
Argentina,ARG,30-Jul-20,90.74
Argentina,ARG,31-Jul-20,90.74
Argentina,ARG,01-Aug-20,90.74
Argentina,ARG,02-Aug-20,90.74
Argentina,ARG,03-Aug-20,88.89
Argentina,ARG,04-Aug-20,88.89
Argentina,ARG,05-Aug-20,88.89
Argentina,ARG,06-Aug-20,88.89
Aruba,ABW,01-Jan-20,0
Aruba,ABW,02-Jan-20,0
Aruba,ABW,03-Jan-20,0
Aruba,ABW,04-Jan-20,0
Aruba,ABW,05-Jan-20,0
Aruba,ABW,06-Jan-20,0
Aruba,ABW,07-Jan-20,0
Aruba,ABW,08-Jan-20,0
Aruba,ABW,09-Jan-20,0
Aruba,ABW,10-Jan-20,0
Aruba,ABW,11-Jan-20,0
Aruba,ABW,12-Jan-20,0
Aruba,ABW,13-Jan-20,0
Aruba,ABW,14-Jan-20,0
Aruba,ABW,15-Jan-20,0
Aruba,ABW,16-Jan-20,0
Aruba,ABW,17-Jan-20,0
Aruba,ABW,18-Jan-20,0
Aruba,ABW,19-Jan-20,0
Aruba,ABW,20-Jan-20,0
Aruba,ABW,21-Jan-20,0
Aruba,ABW,22-Jan-20,0
Aruba,ABW,23-Jan-20,0
Aruba,ABW,24-Jan-20,0
Aruba,ABW,25-Jan-20,0
Aruba,ABW,26-Jan-20,0
Aruba,ABW,27-Jan-20,0
Aruba,ABW,28-Jan-20,0
Aruba,ABW,29-Jan-20,0
Aruba,ABW,30-Jan-20,0
Aruba,ABW,31-Jan-20,0
Aruba,ABW,01-Feb-20,0
Aruba,ABW,02-Feb-20,0
Aruba,ABW,03-Feb-20,0
Aruba,ABW,04-Feb-20,0
Aruba,ABW,05-Feb-20,0
Aruba,ABW,06-Feb-20,0
Aruba,ABW,07-Feb-20,0
Aruba,ABW,08-Feb-20,0
Aruba,ABW,09-Feb-20,0
Aruba,ABW,10-Feb-20,0
Aruba,ABW,11-Feb-20,0
Aruba,ABW,12-Feb-20,0
Aruba,ABW,13-Feb-20,0
Aruba,ABW,14-Feb-20,0
Aruba,ABW,15-Feb-20,0
Aruba,ABW,16-Feb-20,0
Aruba,ABW,17-Feb-20,0
Aruba,ABW,18-Feb-20,0
Aruba,ABW,19-Feb-20,0
Aruba,ABW,20-Feb-20,0
Aruba,ABW,21-Feb-20,0
Aruba,ABW,22-Feb-20,0
Aruba,ABW,23-Feb-20,0
Aruba,ABW,24-Feb-20,0
Aruba,ABW,25-Feb-20,0
Aruba,ABW,26-Feb-20,0
Aruba,ABW,27-Feb-20,0
Aruba,ABW,28-Feb-20,0
Aruba,ABW,29-Feb-20,0
